1001,39,1001,1020,2014-01-09 00:59:59.995,1020,2711,8,0,0,8,0,0,0,WA7D217,2351717,01-6月 -15 08.31.43.0770000 上午,,已确认,13514
1001,40,1001,1020,2014-01-09 01:00:00.000,1020,1070、1061,12,0,0,12,0,0,0,GF63285,2351718,01-6月 -15 08.31.43.0770000 上午,,已确认,11138
1001,41,1001,1020,2014-01-09 01:00:00.000,1020,1070,11,0,0,11,0,0,0,GF63880,2351719,01-6月 -15 08.31.43.0770000 上午,,已确认,11138
1001,42,1001,1020,2014-01-09 00:59:59.995,1020,1070,12,0,0,12,0,0,0,GF63881,2351720,01-6月 -15 08.31.43.0770000 上午,,已确认,11138
1001,43,1001,1020,2014-01-09 00:59:59.995,1020,1070,11,0,0,11,0,0,0,GF63892,2351721,01-6月 -15 08.31.43.0770000 上午,,已确认,11138
1001,44,1001,1020,2014-01-09 00:59:59.995,1020,1070,8,0,0,8,0,0,0,HA94233,2351722,01-6月 -15 08.31.43.0770000 上午,,已确认,12928
1001,45,1001,1020,2014-01-09 00:59:59.995,1020,1067,10,0,0,10,0,0,0,HAH1285,2351723,01-6月 -15 08.31.43.0770000 上午,,已确认,9337
1001,46,1001,1020,2014-01-09 00:59:59.995,1020,1058,9,0,0,9,0,0,0,HAH1346,2351724,01-6月 -15 08.31.43.0770000 上午,,已确认,1376
1001,47,1001,1020,2014-01-09 00:59:59.995,1020,1261,10,0,0,10,0,0,0,HAH1365,2351725,01-6月 -15 08.31.43.0770000 上午,,已确认,2538
1001,48,1001,1020,2014-01-09 00:59:59.995,1020,1060、1058,10,0,0,10,0,0,0,HAH1375,2351726,01-6月 -15 08.31.43.0770000 上午,,已确认,11141
1001,49,1001,1020,2014-01-09 00:59:59.995,1020,1261,8,0,0,8,0,0,0,HAH5757,2351727,01-6月 -15 08.31.43.0770000 上午,,已确认,12494
1001,50,1001,1020,2014-01-09 00:59:59.995,1020,1067,10,0,0,10,0,0,0,HAH9195,2351728,01-6月 -15 08.31.43.0770000 上午,,已确认,9337
1001,51,1001,1020,2014-01-09 00:59:59.995,1020,1066、1060,9,0,0,9,0,0,0,HAH9235,2351729,01-6月 -15 08.31.43.0770000 上午,,已确认,12951
1001,52,1001,1020,2014-01-09 00:59:59.995,1020,1469、1344,10,0,0,10,0,0,0,HAK9166,2351730,01-6月 -15 08.31.43.0770000 上午,,已确认,1490
1001,53,1001,1020,2014-01-09 00:59:59.995,1020,1067,8,0,0,8,0,0,0,HAK9221,2351731,01-6月 -15 08.31.43.0770000 上午,,已确认,2514
1001,54,1001,1020,2014-01-09 00:59:59.995,1020,1262,10,0,0,10,0,0,0,HAK9279,2351732,01-6月 -15 08.31.43.0770000 上午,,已确认,13057
1001,55,1001,1020,2014-01-09 00:59:59.995,1020,1070,10,0,0,10,0,0,0,HAK9298,2351733,01-6月 -15 08.31.43.0770000 上午,,已确认,11138
1001,56,1001,1020,2014-01-09 00:59:59.995,1020,1063,9,0,0,9,0,0,0,HAP2119,2351734,01-6月 -15 08.31.43.0770000 上午,,已确认,1180
1001,57,1001,1020,2014-01-09 00:59:59.995,1020,2252、1067,10,0,0,10,0,0,0,HAP2228,2351735,01-6月 -15 08.31.43.0770000 上午,,已确认,9337
1001,58,1001,1020,2014-01-09 00:59:59.995,1020,1058,9,0,0,9,0,0,0,HAP2239,2351736,01-6月 -15 08.31.43.0770000 上午,,已确认,1177
1001,59,1001,1020,2014-01-09 00:59:59.995,1020,1058,10,0,0,10,0,0,0,HAP2253,2351737,01-6月 -15 09.07.46.3860000 上午,,已确认,1177
1001,60,1001,1020,2014-01-09 00:59:59.995,1020,1058,10,0,0,10,0,0,0,HAP2310,2351738,01-6月 -15 08.31.43.0770000 上午,,已确认,1177
1001,61,1001,1020,2014-01-09 00:59:59.995,1020,1261,9,0,0,9,0,0,0,HAP2350,2351739,01-6月 -15 08.31.43.0770000 上午,,已确认,12494
1001,62,1001,1020,2014-01-09 00:59:59.995,1020,1262,10,0,0,10,0,0,0,HAP2431,2351740,01-6月 -15 08.31.43.0770000 上午,,已确认,11140
1001,63,1001,1020,2014-01-09 00:59:59.995,1020,1058、1062,10,0,0,10,0,0,0,HB16296,2351741,01-6月 -15 08.31.43.0770000 上午,,已确认,13152
1001,64,1001,1020,2014-01-09 00:59:59.995,1020,1067,10,0,0,10,0,0,0,HB50742,2351742,01-6月 -15 08.31.43.0770000 上午,,已确认,11146
1001,65,1001,1020,2014-01-09 00:59:59.995,1020,1262,8,0,0,8,0,0,0,HB54556,2351743,01-6月 -15 08.31.43.0770000 上午,,已确认,1995
1001,66,1001,1020,2014-01-09 00:59:59.995,1020,1061,10,0,0,10,0,0,0,HB54559,2351744,01-6月 -15 08.31.43.0770000 上午,,已确认,13159
